customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
3149,Caprice,Pack,Female,31,1980-09-03,Tax Accountant,,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,5.0
3150,Morissa,Wolfendell,Female,66,1991-10-07,Sales Associate,Financial Services,Mass Customer,N,,No,5.0
3151,Thorn,Choffin,U,20,,Senior Developer,IT,Affluent Customer,N,,Yes,
3156,Bearnard,Letixier,Male,23,1976-09-28,,Financial Services,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,4.0
3157,Hurlee,Fasson,Male,46,1997-07-19,,Retail,Mass Customer,N,1,Yes,1.0
3159,Jesus,MacShirie,Male,16,1967-02-01,,Financial Services,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð,No,12.0
3161,Cindie,Naldrett,Female,71,1977-02-16,,Financial Services,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,4.0
3171,Leif,,Male,36,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,N,âââ,Yes,10.0
3172,Marje,Kennewell,Female,69,1961-12-17,,Retail,Affluent Customer,N,"__ï¾(,_,*)",No,5.0
3173,Angelo,,Male,55,2001-10-10,Computer Systems Analyst I,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,1.0
3176,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,,Affluent Customer,N,â«testâ«,No,16.0
3177,Titos,Scanes,Male,93,1978-05-07,Database Administrator IV,,Affluent Customer,N,âªâªtestâª,No,6.0
3180,Gage,,Male,96,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,N,-1,Yes,19.0
3182,Catherina,Hammel,Female,50,1967-10-03,,Financial Services,Affluent Customer,N,0,No,15.0
3186,Rora,Warre,Female,22,1997-05-09,,,Mass Customer,N,-100,Yes,2.0
3188,Boyd,,Male,94,1999-07-07,Actuary,Financial Services,Mass Customer,N,ðµ ð ð ð,No,1.0
3190,Lizabeth,Carswell,Female,18,1985-02-05,,,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,15.0
3199,Florry,Neasam,Female,98,1969-08-31,Product Engineer,,Mass Customer,N,âââ,Yes,15.0
3200,Marna,,Female,51,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,1.0
3203,Swen,Merioth,Male,25,1985-02-05,GIS Technical Architect,,Affluent Customer,N,100,Yes,7.0
3205,Egan,Flockhart,Male,35,1959-04-20,Account Executive,,Mass Customer,N,"<>?:""{}|_+",No,20.0
3207,Anica,Halfhyde,Female,46,1987-08-29,,,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,21.0
3208,Jeanne,O'Meara,Female,53,1967-02-06,VP Marketing,,High Net Worth,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,15.0
3213,Marcile,Vasiliev,Female,27,1971-09-26,,Telecommunications,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,16.0
3215,Wolfgang,Raffles,Male,14,1976-09-28,General Manager,,Mass Customer,N,-1,Yes,7.0
3222,Caralie,Sellors,U,40,,Senior Editor,IT,Affluent Customer,N,,No,
3223,Tiffi,Wortt,U,44,,Database Administrator III,IT,Mass Customer,N,,Yes,
3226,Andi,Whittet,Female,43,1973-03-29,,Entertainment,Affluent Customer,N,-1,No,11.0
3227,Costa,Sharpin,Male,37,1995-12-06,,Manufacturing,Affluent Customer,N,1;DROP TABLE users,No,2.0
3231,Cazzie,Gravell,Male,84,1976-05-29,,,Affluent Customer,N,,Yes,16.0
3236,Edsel,Arguile,Male,37,1993-04-01,,Manufacturing,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,5.0
3240,Ryon,Elsay,Male,90,1976-09-04,Chief Design Engineer,,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,6.0
3248,Alastair,Van der Beken,Male,32,1957-05-15,Programmer Analyst II,,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,5.0
3249,Cortney,Leet,Female,46,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,,Yes,14.0
3250,Hussein,Ticic,Male,27,1992-04-16,,Argiculture,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,4.0
3252,Alexia,McTerrelly,Female,59,1987-06-15,GIS Technical Architect,,High Net Worth,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,14.0
3255,Sutherlan,Truin,U,47,,Engineer IV,IT,High Net Worth,N,,No,
3257,Travis,Hulatt,Male,64,1980-05-07,Senior Editor,,Mass Customer,N,â¡,Yes,10.0
3259,Rabi,,Male,74,1953-11-04,Quality Control Specialist,,High Net Worth,N,,No,10.0
3261,Benedicto,Blumire,Male,6,1975-01-30,,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,5.0
3264,Garret,Higginbottam,Male,88,1978-08-19,,Financial Services,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,17.0
3265,Isaak,Higounet,Male,64,1967-06-02,Clinical Specialist,Health,High Net Worth,N,,No,11.0
3266,Lambert,Edser,Male,68,1995-05-21,Account Representative III,,Mass Customer,N,(ï½¡â â âï½¡),Yes,5.0
3267,Gerri,Prott,Male,20,1987-05-30,,Property,High Net Worth,N,100,Yes,9.0
3269,Kalvin,Paskin,Male,96,1994-12-01,GIS Technical Architect,,Mass Customer,N,100,No,1.0
3272,Bar,Frankcom,Male,75,1993-06-04,Payment Adjustment Coordinator,,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,9.0
3274,Tory,Dosdell,Female,44,1973-04-26,,Financial Services,Mass Customer,N,"__ï¾(,_,*)",Yes,18.0
3276,Goddart,Pavelin,Male,10,1979-04-18,Legal Assistant,,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,3.0
3277,Demetris,Shapcote,Male,92,1962-04-20,Computer Systems Analyst I,,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,10.0
3281,Peg,Cliff,Female,67,1998-02-22,Administrative Assistant III,,Mass Customer,N,ð©ð½,No,4.0
3287,Marys,Vazquez,Female,30,1986-01-06,Account Executive,,Affluent Customer,N,1'; DROP TABLE users--,Yes,4.0
3288,Fair,Dewen,U,47,,Engineer III,IT,High Net Worth,N,,No,
3290,Brandyn,Gain,Male,22,1962-09-18,,Manufacturing,High Net Worth,N,ð,Yes,18.0
3293,Peg,Woodstock,Female,98,1986-01-22,Automation Specialist IV,,High Net Worth,N,1'; DROP TABLE users--,No,17.0
3298,Christine,Baignard,U,1,,VP Quality Control,IT,Affluent Customer,N,,Yes,
3301,Guntar,O'Halloran,Male,5,1987-03-21,Associate Professor,,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,6.0
3304,Tymothy,Rodder,Male,43,1981-01-19,,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,12.0
3309,Christie,Bremeyer,Male,34,1974-12-14,Senior Sales Associate,,High Net Worth,N,0/0,Yes,3.0
3311,Clary,Bennitt,Female,57,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,,Yes,8.0
3312,Franky,Nanninini,U,49,,Administrative Officer,IT,High Net Worth,N,,No,
3313,Kori,Antoshin,Female,10,1995-03-15,,Property,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,5.0
3314,Blakelee,Tassel,Female,50,1972-10-31,,Financial Services,Mass Customer,N,100,Yes,12.0
3316,Stoddard,Giacomoni,Female,31,1960-09-02,Structural Analysis Engineer,,Mass Customer,N,âªâªtestâª,No,18.0
3318,Courtnay,Allmen,Male,37,1962-02-07,,Manufacturing,High Net Worth,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,19.0
3319,Erda,,Female,67,1966-04-04,,Financial Services,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,19.0
3321,Ives,,Male,38,1980-05-10,Software Test Engineer I,,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,14.0
3322,Hew,Sworder,U,24,,Financial Analyst,Financial Services,Affluent Customer,N,,Yes,
3324,Sholom,,Male,32,1973-07-11,Research Nurse,Health,Mass Customer,N,0/0,Yes,10.0
3325,Sylas,,Male,80,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,1.0
3329,Karissa,Leal,Female,97,1974-08-06,,,High Net Worth,N,"''''""",No,13.0
3330,Tina,Pristnor,Female,70,1955-11-06,,Health,Mass Customer,N,nil,Yes,18.0
3331,Claire,Trahar,Female,18,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,,No,8.0
3337,Brendan,Aird,Male,58,1976-10-28,,Argiculture,Mass Customer,N,"''''""",Yes,16.0
3338,Nata,Ozanne,Female,48,1964-07-08,,Manufacturing,Mass Customer,N,âââ,Yes,10.0
3340,Torey,Beharrell,Male,61,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,1,No,2.0
3342,Henry,Phillps,Male,51,1985-08-12,,Entertainment,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,7.0
3343,Cristabel,Bim,U,3,,Recruiter,IT,Mass Customer,N,,Yes,
3344,Clerissa,Columbell,Female,66,1995-02-14,GIS Technical Architect,,Affluent Customer,N,ï¼ï¼ï¼,Yes,1.0
3345,Hersch,Gilkes,Male,83,1977-06-23,,Financial Services,High Net Worth,N,â°â´âµâââ,No,12.0
3347,Nichols,,Male,99,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,,Yes,18.0
3351,Chryste,Nornable,Female,13,1982-04-13,Accounting Assistant II,,Affluent Customer,N,1'; DROP TABLE users--,No,15.0
3353,Marina,Scorrer,Female,91,1994-04-21,Software Test Engineer II,,Mass Customer,N,â°â´âµâââ,Yes,1.0
3354,Ollie,Restorick,Male,18,1978-03-27,,Manufacturing,Mass Customer,N,testâ testâ«,Yes,11.0
3359,Duffy,Cotillard,Male,82,1991-12-13,Developer III,,Mass Customer,N,,No,3.0
3364,Trueman,,Male,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,3.0
3365,Karlens,Chaffyn,U,29,,Engineer III,IT,Mass Customer,N,,No,
3369,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,,Mass Customer,N,00ËÆ$-,No,10.0
3370,Brant,Follis,Male,8,1954-01-22,Data Coordiator,,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,5.0
3372,Orazio,Wissby,Male,62,1954-09-25,,Telecommunications,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,15.0
3376,Amity,Widdall,Female,74,1982-10-20,,Manufacturing,Mass Customer,N,100,No,16.0
3377,Jamal,MacRury,Male,12,1988-06-23,,Manufacturing,Mass Customer,N,,Yes,7.0
3378,Ina,Habershaw,Female,17,1962-02-17,,Financial Services,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,14.0
3381,Bruce,Lackie,Male,26,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,ï¼ï¼ï¼,No,4.0
3382,Burk,Walczak,Male,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,â¢,No,10.0
3384,Wesley,Nichols,Male,11,1996-03-05,,,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,6.0
3385,Ronda,,Female,23,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,-1,No,9.0
3389,Margo,Saltmarshe,Female,27,1972-06-01,Programmer II,,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,19.0
3390,Fayth,Baudins,Female,20,1969-01-27,,,High Net Worth,N,â£,No,7.0
3391,Terrel,Kreuzer,Male,93,1991-06-23,,Manufacturing,Mass Customer,N,ï»¿,No,7.0
3395,Sigmund,Fishbourn,Male,76,1993-04-19,,Financial Services,Mass Customer,N,1/0,No,3.0
3397,Melisande,,Female,70,1985-08-19,Product Engineer,IT,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,11.0
3398,Alberik,Looks,Male,69,1971-07-01,,,High Net Worth,N,,Yes,7.0
3401,Cristie,,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,"__ï¾(,_,*)",Yes,4.0
3405,Gavra,Robez,Female,89,1996-08-18,Project Manager,Financial Services,Mass Customer,N,,Yes,3.0
3410,Merrili,Brittin,Female,93,1940-09-22,,Property,Mass Customer,N,á,No,16.0
3411,Alena,Hannis,Female,68,1980-01-04,Physical Therapy Assistant,,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,20.0
3412,Almira,Ethelstone,Female,66,1973-08-18,Office Assistant IV,,Mass Customer,N,1/0,Yes,7.0
3414,Winnifred,Zima,Female,46,1966-02-25,Software Consultant,,Affluent Customer,N,,Yes,10.0
3416,Evanne,Bentote,Female,6,1976-01-18,,Manufacturing,Mass Customer,N,â«testâ«,Yes,11.0
3419,Felipa,Guslon,Female,13,1973-07-09,Information Systems Manager,,Mass Customer,N,1/0,Yes,18.0
3429,Alla,Hirtzmann,Female,37,1964-06-22,,Health,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,15.0
3435,Stevena,Allcock,Female,80,2002-01-15,Senior Editor,,Affluent Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,1.0
3436,Marget,Freeland,Female,4,1958-11-22,,Financial Services,Mass Customer,N,â°â´âµâââ,Yes,5.0
3437,Penny,Wellington,Male,79,1963-10-20,VP Marketing,Retail,High Net Worth,N,,No,12.0
3439,Rubie,O'Gorman,Female,45,1974-10-20,Technical Writer,,Affluent Customer,N,-100,Yes,19.0
3443,Fran,,Male,11,1995-04-12,Technical Writer,,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,5.0
3445,Craggy,,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,ï»¿,Yes,11.0
3446,Gard,Tidy,Male,8,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,,No,14.0
3447,Linell,,Female,43,1977-11-23,,Financial Services,High Net Worth,N,"""'",No,17.0
3451,Ruprecht,Loreit,Male,88,1970-05-01,Sales Associate,,High Net Worth,N,ð¾ ð ð ð ð ð ð ð§,No,10.0
3454,Akim,Mathes,Male,15,1969-06-09,Web Designer III,,Mass Customer,N,',No,18.0
3455,Coop,Skey,Male,29,1954-02-25,Administrative Officer,,Mass Customer,N,,Yes,11.0
3456,Clovis,Ortsmann,Female,11,1959-11-08,,,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,12.0
3457,Robbi,Springthorpe,Female,13,1956-09-26,,Manufacturing,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,16.0
3459,Emelda,Ramsdell,Female,62,2000-11-24,,Entertainment,Mass Customer,N,"''''""",Yes,2.0
3468,Averill,Woodbridge,Male,4,1986-10-24,Associate Professor,,Mass Customer,N,é¨è½æ ¼,No,7.0
3472,Dionysus,McCarlie,Male,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,,Yes,18.0
3473,Sanderson,Alloway,U,34,,Analog Circuit Design manager,IT,Mass Customer,N,,No,
3476,Stearn,Willerstone,Male,39,1989-09-07,,Manufacturing,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,7.0
3479,Pierette,O' Ronan,Female,39,1964-08-09,,IT,Mass Customer,N,â,No,13.0
3480,Jarib,,Male,30,1959-06-24,,,Mass Customer,N,â«testâ«,No,20.0
3498,Lois,Abrahim,Female,28,1995-11-02,,Manufacturing,Mass Customer,N,,No,5.0
3499,Shelton,Tewkesberrie,Male,29,1979-06-17,,Manufacturing,Mass Customer,N,á,Yes,7.0
3500,Josy,Fleeman,Female,71,1967-07-21,,Entertainment,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,17.0
3503,Tootsie,Rafter,Female,53,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,,Yes,10.0
3505,Dolly,Scallan,Female,41,1974-08-06,,Retail,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,14.0
3510,Jemima,Izaac,U,48,,Safety Technician II,IT,Affluent Customer,N,,Yes,
3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,,Yes,
3514,Darcy,Ilett,Male,25,1962-08-24,Environmental Specialist,,Mass Customer,N,100,No,8.0
3516,Diarmid,Vearnals,Male,93,1977-04-30,,Property,Mass Customer,N,testâ testâ«,Yes,15.0
3517,Domeniga,Terney,Female,47,1957-07-04,Accounting Assistant IV,,Mass Customer,N,-100,Yes,6.0
3521,Oneida,Olivia,Female,27,1980-03-10,Research Associate,,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,16.0
3523,Lin,Tarver,Male,33,1975-06-14,,,Affluent Customer,N,åè£½æ¼¢èª,No,19.0
3525,Town,Yitzhakov,Male,55,1996-08-16,Editor,,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,2.0
3528,Eliot,Scammell,Male,69,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,,Yes,7.0
3530,Erik,Kenneford,Male,19,1973-10-23,Staff Scientist,,High Net Worth,N,100,Yes,8.0
3533,Neale,Lowings,Male,62,1981-02-14,,Financial Services,Affluent Customer,N,-100,Yes,8.0
3539,Sheelah,Caine,Female,94,1985-03-21,,IT,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,16.0
3540,Ali,Naris,Male,49,1954-08-27,,,Mass Customer,N,1,Yes,7.0
3541,Aloin,Harhoff,Male,72,1986-01-03,,Health,Mass Customer,N,"""'",No,11.0
3544,Benoite,Trahmel,Female,25,1998-08-13,Help Desk Technician,,Affluent Customer,N,â£,No,1.0
3545,Wenonah,Filgate,Female,66,1974-07-19,Developer II,,High Net Worth,N,á,No,4.0
3548,Dalli,Seden,Male,65,1958-08-02,,,Affluent Customer,N,ðµ ð ð ð,No,12.0
3555,Latashia,,Female,96,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,â«testâ«,No,21.0
3557,Tisha,Gibbings,Female,79,1978-05-12,,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,18.0
3558,Torey,Sarney,Male,16,1954-09-05,,,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,7.0
3562,Martynne,Bullivant,Female,76,1973-01-02,Recruiting Manager,,Affluent Customer,N,,No,10.0
3563,De,Leyband,Female,70,1990-03-12,,Financial Services,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,10.0
3564,Sandy,Olford,Male,43,1972-05-15,Programmer Analyst IV,,High Net Worth,N,âªâªtestâª,Yes,18.0
3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,,Yes,
3569,Janel,Daice,Female,24,1973-05-18,Senior Editor,,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,12.0
3570,Mordy,Hedin,Male,13,1962-01-31,,Entertainment,Mass Customer,N,1/0,No,7.0
3576,Rochette,Ebbens,Female,10,1969-09-19,Account Coordinator,,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,11.0
3580,Roby,Samson,Female,61,1972-04-24,Occupational Therapist,Health,Mass Customer,N,,No,10.0
3581,Lindsy,Ygo,Female,38,1957-07-10,,,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,6.0
3584,Adler,Teale,Male,95,1962-01-14,,Health,Mass Customer,N,"__ï¾(,_,*)",No,10.0
3585,Concordia,Lunbech,Female,41,1962-07-28,,Financial Services,High Net Worth,N,"""'",Yes,20.0
3587,Ines,Galfour,Female,85,1997-09-24,,,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,2.0
3588,Henrie,Beadman,Female,15,1961-06-04,Web Developer III,Health,Affluent Customer,N,,Yes,18.0
3590,Carolan,Velez,Female,32,1978-04-16,,Manufacturing,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,19.0
3592,Pall,MacCart,Male,72,1954-04-27,Junior Executive,,Mass Customer,N,á ,No,12.0
3595,Timi,Huson,Female,81,1975-12-06,Software Consultant,Retail,Mass Customer,N,,No,6.0
3597,Giorgi,,Male,71,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,',Yes,16.0
3599,Lane,Maguire,Male,11,1956-02-27,Physical Therapy Assistant,,High Net Worth,N,100,Yes,6.0
3600,Godart,Gooderick,Male,88,1962-05-17,Staff Accountant II,,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16.0
3605,Andy,Risely,Male,54,1994-01-28,Internal Auditor,,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,6.0
3606,Jamima,Wainscot,Female,52,1957-02-09,Graphic Designer,,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,15.0
3611,Uriah,Chantree,Male,20,1970-04-10,Statistician II,,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,10.0
3612,Normand,Matous,Male,27,1979-11-27,,IT,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,15.0
3614,Berkie,Gimber,Male,59,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,,Yes,18.0
3619,Myranda,Cridland,Female,18,1996-02-17,Administrative Assistant IV,,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,1.0
3624,Lenka,,Female,54,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,-1,Yes,7.0
3627,Loren,Pischof,Male,92,1961-08-12,Teacher,Health,High Net Worth,N,,Yes,14.0
